INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
ALG_RSA_SHA_PKCS1_PSS;no;
ALG_RSA_MD5_PKCS1_PSS;no;
ALG_RSA_RIPEMD160_PKCS1_PSS;no;
ALG_HMAC_SHA1;no;
ALG_HMAC_SHA_256;no;
ALG_HMAC_SHA_384;no;
ALG_HMAC_SHA_512;no;
ALG_HMAC_MD5;no;
ALG_HMAC_RIPEMD160;no;
ALG_RSA_SHA_ISO9796_MR;yes;0.046000
ALG_RSA_RIPEMD160_ISO9796_MR;no;
ALG_SEED_MAC_NOPAD;no;
ALG_ECDSA_SHA_256;no;
ALG_ECDSA_SHA_384;no;
ALG_AES_MAC_192_NOPAD;no;
ALG_AES_MAC_256_NOPAD;no;
ALG_ECDSA_SHA_224;no;
ALG_ECDSA_SHA_512;no;
ALG_RSA_SHA_224_PKCS1;SystemException_NO_TRANSIENT_SPACE;
ALG_RSA_SHA_256_PKCS1;SystemException_NO_TRANSIENT_SPACE;
ALG_RSA_SHA_384_PKCS1;SystemException_NO_TRANSIENT_SPACE;
ALG_RSA_SHA_512_PKCS1;SystemException_NO_TRANSIENT_SPACE;
ALG_RSA_SHA_224_PKCS1_PSS;no;
ALG_RSA_SHA_256_PKCS1_PSS;no;
ALG_RSA_SHA_384_PKCS1_PSS;no;
ALG_RSA_SHA_512_PKCS1_PSS;no;
ALG_DES_MAC4_ISO9797_1_M1_ALG3;yes;0.045000
ALG_DES_MAC8_ISO9797_1_M1_ALG3;yes;0.043000
ALG_AES_CMAC_128;no;

javacard.security.MessageDigest
ALG_SHA;yes;0.045000
ALG_MD5;yes;0.044000
ALG_RIPEMD160;no;
ALG_SHA_256;yes;0.044000
ALG_SHA_384;yes;0.043000
ALG_SHA_512;yes;0.051000
ALG_SHA_224;yes;0.044000
ALG_SHA3_224;no;
ALG_SHA3_256;no;
ALG_SHA3_384;no;
ALG_SHA3_512;no;

javacard.security.RandomData
ALG_PSEUDO_RANDOM;yes;0.022000
ALG_SECURE_RANDOM;yes;0.013000
ALG_TRNG;no;
ALG_ALG_PRESEEDED_DRBG;no;
ALG_FAST;no;
ALG_KEYGENERATION;no;

javacard.security.KeyBuilder
TYPE_DES_TRANSIENT_RESET;yes;0.065000
TYPE_DES_TRANSIENT_DESELECT;yes;0.069000
TYPE_DES LENGTH_DES;yes;0.055000
TYPE_DES LENGTH_DES3_2KEY;yes;0.055000
TYPE_DES LENGTH_DES3_3KEY;yes;0.056000
TYPE_AES_TRANSIENT_RESET;yes;0.062000
TYPE_AES_TRANSIENT_DESELECT;yes;0.063000
TYPE_AES LENGTH_AES_128;yes;0.054000
TYPE_AES LENGTH_AES_192;yes;0.052000
TYPE_AES LENGTH_AES_256;yes;0.057000
TYPE_RSA_PUBLIC LENGTH_RSA_512;yes;0.053000
TYPE_RSA_PUBLIC LENGTH_RSA_736;no;
TYPE_RSA_PUBLIC LENGTH_RSA_768;yes;0.056000
TYPE_RSA_PUBLIC LENGTH_RSA_896;yes;0.057000
TYPE_RSA_PUBLIC LENGTH_RSA_1024;yes;0.055000
TYPE_RSA_PUBLIC LENGTH_RSA_1280;yes;0.055000
TYPE_RSA_PUBLIC LENGTH_RSA_1536;yes;0.051000
TYPE_RSA_PUBLIC LENGTH_RSA_1984;yes;0.056000
TYPE_RSA_PUBLIC LENGTH_RSA_2048;yes;0.056000
TYPE_RSA_PUBLIC LENGTH_RSA_3072;no;
TYPE_RSA_PUBLIC LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE LENGTH_RSA_512;yes;0.053000
TYPE_RSA_PRIVATE LENGTH_RSA_736;no;
TYPE_RSA_PRIVATE LENGTH_RSA_768;yes;0.056000
TYPE_RSA_PRIVATE LENGTH_RSA_896;yes;0.051000
TYPE_RSA_PRIVATE LENGTH_RSA_1024;yes;0.052000
TYPE_RSA_PRIVATE LENGTH_RSA_1280;yes;0.052000
TYPE_RSA_PRIVATE LENGTH_RSA_1536;yes;0.059000
TYPE_RSA_PRIVATE LENGTH_RSA_1984;yes;0.061000
TYPE_RSA_PRIVATE LENGTH_RSA_2048;yes;0.056000
TYPE_RSA_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE_TRANSIENT_RESET;yes;0.059000
TYPE_RSA_PRIVATE_TRANSIENT_DESELECT;SystemException_NO_TRANSIENT_SPACE;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_512;yes;0.108000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_736;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_768;yes;0.111000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_896;yes;0.111000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1024;yes;0.110000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1280;yes;0.106000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1536;yes;0.121000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1984;yes;0.110000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_2048;yes;0.111000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_RESET;SystemException_NO_TRANSIENT_SPACE;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_DESELECT;SystemException_NO_TRANSIENT_SPACE;
TYPE_DSA_PRIVATE LENGTH_DSA_512;no;
TYPE_DSA_PRIVATE LENGTH_DSA_768;no;
TYPE_DSA_PRIVATE LENGTH_DSA_1024;no;
TYPE_DSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_DSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PUBLIC LENGTH_DSA_512;no;
TYPE_DSA_PUBLIC LENGTH_DSA_768;no;
TYPE_DSA_PUBLIC LENGTH_DSA_1024;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_113;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_131;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_163;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_193;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_112;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_128;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_160;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_192;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_224;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_256;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_320;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_384;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_512;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_521;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED_TRANSIENT_RESET;no;
TYPE_KOREAN_SEED_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED LENGTH_KOREAN_SEED_128;no;
TYPE_HMAC_TRANSIENT_RESET;no;
TYPE_HMAC_TRANSIENT_DESELECT;no;
TYPE_HMAC LENGTH_HMAC_SHA_1_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_256_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_384_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_512_BLOCK_64;no;

javacard.security.KeyAgreement
ALG_EC_SVDP_DH/ALG_EC_SVDP_DH_KDF;no;
ALG_EC_SVDP_DHC/ALG_EC_SVDP_DHC_KDF;no;
ALG_EC_SVDP_DH_PLAIN;no;
ALG_EC_SVDP_DHC_PLAIN;no;
ALG_EC_SVDP_DH_PLAIN_XY;no;
ALG_DH_PLAIN;no;
javacard.security.Checksum
ALG_ISO3309_CRC16;yes;0.042000
ALG_ISO3309_CRC32;yes;0.044000

javacard.security.KeyPair ALG_RSA on-card generation
ALG_RSA LENGTH_RSA_512;yes;0.351000
ALG_RSA LENGTH_RSA_736;no;
ALG_RSA LENGTH_RSA_768;yes;0.935000
ALG_RSA LENGTH_RSA_896;yes;0.354000
ALG_RSA LENGTH_RSA_1024;yes;0.629000
ALG_RSA LENGTH_RSA_1280;yes;1.345000
ALG_RSA LENGTH_RSA_1536;yes;2.901000
ALG_RSA LENGTH_RSA_1984;yes;5.257000
ALG_RSA LENGTH_RSA_2048;yes;14.240000
ALG_RSA LENGTH_RSA_3072;no;
ALG_RSA LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_RSA_CRT on-card generation
ALG_RSA_CRT LENGTH_RSA_512;yes;0.322000
ALG_RSA_CRT LENGTH_RSA_736;no;
ALG_RSA_CRT LENGTH_RSA_768;yes;0.749000
ALG_RSA_CRT LENGTH_RSA_896;yes;0.642000
ALG_RSA_CRT LENGTH_RSA_1024;yes;1.261000
ALG_RSA_CRT LENGTH_RSA_1280;yes;1.108000
ALG_RSA_CRT LENGTH_RSA_1536;yes;2.443000
ALG_RSA_CRT LENGTH_RSA_1984;yes;5.938000
ALG_RSA_CRT LENGTH_RSA_2048;yes;17.748000
ALG_RSA_CRT LENGTH_RSA_3072;no;
ALG_RSA_CRT LENGTH_RSA_4096;no;

javacard.security.KeyPair ALG_DSA on-card generation
ALG_DSA LENGTH_DSA_512;no;
ALG_DSA LENGTH_DSA_768;no;
ALG_DSA LENGTH_DSA_1024;no;

javacard.security.KeyPair ALG_EC_F2M on-card generation
ALG_EC_F2M LENGTH_EC_F2M_113;no;
ALG_EC_F2M LENGTH_EC_F2M_131;no;
ALG_EC_F2M LENGTH_EC_F2M_163;no;
ALG_EC_F2M LENGTH_EC_F2M_193;no;

javacard.security.KeyPair ALG_EC_FP on-card generation
ALG_EC_FP LENGTH_EC_FP_112;no;
ALG_EC_FP LENGTH_EC_FP_128;no;
ALG_EC_FP LENGTH_EC_FP_160;no;
ALG_EC_FP LENGTH_EC_FP_192;no;
ALG_EC_FP LENGTH_EC_FP_224;no;
ALG_EC_FP LENGTH_EC_FP_256;no;
ALG_EC_FP LENGTH_EC_FP_384;no;
ALG_EC_FP LENGTH_EC_FP_521;no;

javacardx.crypto.AEADCipher
CIPHER_AES_CCM;no;
CIPHER_AES_GCM;no;


Total test time:; 91 seconds.
